budget,budget_per_person,travelers_count,duration_days,preference_encoded,has_nightlife,has_adventure,has_nature,has_food,has_temples,has_shopping,has_beaches,interest_count,trip_style
32644.266748201433,8161.066687050358,4,6,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,ADVENTURE
44220.19066463506,11055.047666158765,4,3,2,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,NIGHTLIFE
173978.52887211935,86989.26443605968,2,5,2,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,LUXURY
46614.576778361996,46614.576778361996,1,3,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,CULTURAL
92732.29314033723,92732.29314033723,1,6,2,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,LUXURY
17038.324078709633,8519.162039354816,2,6,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,CULTURAL
47602.16354216241,47602.16354216241,1,5,0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,CULTURAL
204954.4453478668,204954.4453478668,1,4,2,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,LUXURY
155601.17206591708,77800.58603295854,2,6,2,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,LUXURY
29175.038450564192,14587.519225282096,2,3,0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,CULTURAL
28378.3062005072,28378.3062005072,1,3,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,CULTURAL
31452.791650490162,15726.395825245081,2,5,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,ADVENTURE
114214.84398286032,57107.42199143016,2,3,2,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,LUXURY
229207.6704007342,114603.8352003671,2,3,2,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,LUXURY
22412.935245852594,11206.467622926297,2,3,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,CULTURAL
59092.316319660145,14773.079079915036,4,3,2,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,NIGHTLIFE
44233.5421055603,22116.77105278015,2,6,0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,CULTURAL
11224.128312619352,5612.064156309676,2,3,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,BUDGET
226844.23590405055,226844.23590405055,1,5,2,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,LUXURY
49068.80020026152,49068.80020026152,1,5,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,CULTURAL
89283.75154628974,89283.75154628974,1,7,2,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,LUXURY
8658.5913757577,8658.5913757577,1,3,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,BUDGET
51935.334694799196,12983.833673699799,4,6,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,ADVENTURE
48092.87870269162,24046.43935134581,2,8,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,ADVENTURE
15038.425215929108,7519.212607964554,2,4,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,BUDGET
63835.40707302521,21278.46902434174,3,7,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,ADVENTURE
59247.11347049178,14811.778367622945,4,3,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,NIGHTLIFE
28067.36063611411,28067.36063611411,1,3,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,CULTURAL
18978.1508128172,18978.1508128172,1,2,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,BUDGET
39535.39434832642,13178.464782775474,3,5,0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,CULTURAL
37701.811168581975,9425.452792145494,4,6,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,ADVENTURE
58923.12651889332,14730.78162972333,4,5,2,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,NIGHTLIFE
56207.95853630811,14051.989634077028,4,5,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,FAMILY
43742.437415151435,10935.609353787859,4,4,2,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,NIGHTLIFE
10956.824398869281,10956.824398869281,1,3,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,BUDGET
39593.366235937145,6598.894372656191,6,4,2,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,FAMILY
111519.50456358923,37173.16818786308,3,6,2,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,LUXURY
50248.544558007074,12562.136139501768,4,3,2,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,NIGHTLIFE
26361.000149610452,6590.250037402613,4,5,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,NIGHTLIFE
113845.88138910737,113845.88138910737,1,7,2,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,LUXURY
47150.45418320837,23575.227091604185,2,7,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,ADVENTURE
43287.94986376455,14429.316621254851,3,5,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,NIGHTLIFE
60032.553327417794,12006.510665483558,5,4,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,FAMILY
20318.576189818046,5079.644047454512,4,4,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,NIGHTLIFE
103522.5941509923,51761.29707549615,2,6,2,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,LUXURY
30741.35024270429,10247.116747568098,3,4,2,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,NIGHTLIFE
31226.721762425048,7806.680440606262,4,5,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,ADVENTURE
133672.59206098306,66836.29603049153,2,7,2,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,LUXURY
92034.54412189966,46017.27206094983,2,4,2,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,LUXURY
12782.056812768482,6391.028406384241,2,3,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,BUDGET
30169.255349947824,7542.313837486956,4,3,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,NIGHTLIFE
220486.35297209438,220486.35297209438,1,4,2,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,LUXURY
59614.47127993488,19871.49042664496,3,5,2,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,NIGHTLIFE
15168.9572260437,7584.47861302185,2,2,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,BUDGET
37310.6751839705,9327.668795992626,4,4,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,NIGHTLIFE
31209.58819456776,7802.39704864194,4,5,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,FAMILY
53068.294389659495,26534.147194829748,2,3,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,NIGHTLIFE
50376.380504003064,25188.190252001532,2,5,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,ADVENTURE
54467.63615149381,27233.818075746905,2,4,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,NIGHTLIFE
67745.48507107342,22581.82835702447,3,7,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,ADVENTURE
21455.231670449273,10727.615835224637,2,6,0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,CULTURAL
15547.314161358609,15547.314161358609,1,2,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,BUDGET
18738.73475373967,9369.367376869835,2,6,0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,CULTURAL
225031.78922474023,112515.89461237012,2,5,2,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,LUXURY
169598.52660373584,169598.52660373584,1,4,2,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,LUXURY
49889.724949850395,49889.724949850395,1,4,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,CULTURAL
94753.10219104838,94753.10219104838,1,4,2,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,LUXURY
18533.168857261422,18533.168857261422,1,6,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,CULTURAL
45578.73120962621,45578.73120962621,1,4,0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,CULTURAL
35596.79635107652,7119.359270215304,5,5,2,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,FAMILY
59412.15329149142,29706.07664574571,2,5,2,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,NIGHTLIFE
158260.41343292058,79130.20671646029,2,5,2,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,LUXURY
50384.45714799186,12596.114286997965,4,3,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,NIGHTLIFE
69478.94472835664,17369.73618208916,4,5,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,ADVENTURE
14170.81326096334,7085.40663048167,2,2,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,BUDGET
123771.42594443323,123771.42594443323,1,4,2,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,LUXURY
29806.031680106364,7451.507920026591,4,5,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,ADVENTURE
41336.51914617553,13778.839715391843,3,7,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,FAMILY
74122.97202280498,24707.657340934995,3,7,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,FAMILY
63765.055870959586,15941.263967739897,4,6,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,ADVENTURE
15904.32357942734,7952.16178971367,2,4,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,BUDGET
38507.02420261574,12835.674734205248,3,5,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,NIGHTLIFE
17184.275372794888,8592.137686397444,2,2,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,BUDGET
186819.00998340556,186819.00998340556,1,7,2,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,LUXURY
40048.05305449369,10012.013263623423,4,7,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,ADVENTURE
57776.68844528407,28888.344222642034,2,6,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,ADVENTURE
36033.501824912404,12011.167274970801,3,6,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,CULTURAL
9172.065368076606,4586.032684038303,2,4,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,BUDGET
22288.113301287507,7429.371100429169,3,3,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,CULTURAL
18105.096980224516,18105.096980224516,1,2,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,BUDGET
27662.96823385938,6915.742058464845,4,7,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,ADVENTURE
90863.16014822356,90863.16014822356,1,4,2,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,LUXURY
42850.41879748389,21425.209398741947,2,4,2,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,NIGHTLIFE
33152.7332882509,8288.183322062725,4,5,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,ADVENTURE
53354.190708774855,17784.730236258285,3,7,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,ADVENTURE
40903.063973469805,13634.354657823269,3,3,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,NIGHTLIFE
66541.47374354381,22180.49124784794,3,7,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,FAMILY
55305.37774233754,11061.075548467508,5,7,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,FAMILY
12977.834028051982,12977.834028051982,1,2,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,BUDGET
35346.23569037687,35346.23569037687,1,3,0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,CULTURAL
18157.427500814218,9078.713750407109,2,4,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,BUDGET
51501.96343435117,25750.981717175586,2,3,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,NIGHTLIFE
87054.54533668408,87054.54533668408,1,3,2,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,LUXURY
200523.92541104218,66841.30847034739,3,6,2,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,LUXURY
38633.03012892499,9658.257532231248,4,5,2,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,NIGHTLIFE
70787.43217521404,11797.905362535674,6,7,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,FAMILY
19951.17490436395,9975.587452181975,2,2,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,BUDGET
44069.548028876336,7344.924671479389,6,6,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,FAMILY
30396.199169713313,15198.099584856656,2,5,2,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,NIGHTLIFE
224738.97714155057,224738.97714155057,1,5,2,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,LUXURY
69191.6276709431,13838.32553418862,5,6,2,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,FAMILY
47033.983421441466,23516.991710720733,2,7,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,ADVENTURE
44335.30135098166,14778.433783660554,3,6,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,ADVENTURE
75294.55523938802,12549.092539898003,6,7,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,FAMILY
59802.147150201235,29901.073575100618,2,4,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,ADVENTURE
14473.895508504047,14473.895508504047,1,3,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,BUDGET
31001.317796291223,5166.88629938187,6,7,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,FAMILY
20634.455109058115,20634.455109058115,1,3,0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,CULTURAL
27740.5869894772,6935.1467473693,4,5,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,ADVENTURE
39329.193558101855,13109.731186033952,3,5,0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,CULTURAL
47530.96943120948,23765.48471560474,2,4,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,NIGHTLIFE
34131.52288822849,11377.174296076162,3,3,0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,CULTURAL
27959.68555837747,6989.921389594368,4,4,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,NIGHTLIFE
30206.559318113596,15103.279659056798,2,7,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,ADVENTURE
58513.15275231445,29256.576376157223,2,8,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,ADVENTURE
48415.47652534242,16138.49217511414,3,7,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,FAMILY
19414.818030565322,9707.409015282661,2,4,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,CULTURAL
17007.3770196903,8503.68850984515,2,4,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,BUDGET
27700.30359482862,9233.43453160954,3,6,0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,CULTURAL
199737.00371272067,99868.50185636034,2,7,2,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,LUXURY
78106.0986296025,13017.683104933749,6,4,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,FAMILY
50211.98648221046,10042.397296442092,5,6,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,FAMILY
42060.07287997707,14020.02429332569,3,4,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,FAMILY
55289.145891004766,18429.71529700159,3,5,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,ADVENTURE
9840.216837392962,9840.216837392962,1,3,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,BUDGET
44815.40602279951,11203.851505699877,4,4,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,FAMILY
11354.724101561103,5677.362050780552,2,4,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,BUDGET
192579.46691603083,96289.73345801541,2,6,2,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,LUXURY
30963.483433190708,15481.741716595354,2,3,0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,CULTURAL
14905.690134510547,7452.8450672552735,2,4,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,BUDGET
52466.987289324745,13116.746822331186,4,8,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,ADVENTURE
39066.911120873505,9766.727780218376,4,8,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,ADVENTURE
182383.57140413372,91191.78570206686,2,7,2,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,LUXURY
45370.31034817823,22685.155174089115,2,6,0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,CULTURAL
214117.59407130952,71372.53135710317,3,5,2,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,LUXURY
52380.14701601085,13095.036754002713,4,7,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,FAMILY
56372.36614620912,28186.18307310456,2,6,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,ADVENTURE
219455.09498502416,219455.09498502416,1,6,2,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,LUXURY
10174.796793987922,10174.796793987922,1,2,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,BUDGET
119371.83420986282,119371.83420986282,1,4,2,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,LUXURY
30527.601207950032,15263.800603975016,2,3,0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,CULTURAL
63680.03786130716,31840.01893065358,2,6,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,ADVENTURE
41229.49421147344,13743.164737157813,3,5,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,NIGHTLIFE
34350.25394327612,11450.084647758706,3,8,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,ADVENTURE
32034.263681898738,10678.087893966245,3,6,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,ADVENTURE
15076.445000003707,7538.222500001853,2,4,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,CULTURAL
127452.18003162585,42484.06001054195,3,3,2,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,LUXURY
237889.7816049337,118944.89080246685,2,7,2,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,LUXURY
9040.462542346204,4520.231271173102,2,4,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,BUDGET
18268.35761727543,18268.35761727543,1,2,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,BUDGET
88433.00441941207,29477.668139804024,3,5,2,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,LUXURY
25109.379506712972,25109.379506712972,1,4,0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,CULTURAL
22690.236558694713,5672.559139673678,4,5,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,NIGHTLIFE
40718.42110850316,20359.21055425158,2,4,2,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,NIGHTLIFE
61980.27805888409,12396.055611776817,5,6,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,FAMILY
69720.27889201774,23240.092964005915,3,4,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,ADVENTURE
8325.151910041803,8325.151910041803,1,4,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,BUDGET
40359.33906775234,13453.113022584113,3,4,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,ADVENTURE
14778.093599151398,7389.046799575699,2,2,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,BUDGET
102680.7770389452,51340.3885194726,2,3,2,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,LUXURY
8780.619115823354,4390.309557911677,2,2,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,BUDGET
31812.05910287331,7953.014775718328,4,4,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,NIGHTLIFE
10850.07765550964,10850.07765550964,1,4,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,BUDGET
9852.352583290427,4926.1762916452135,2,2,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,BUDGET
108859.06423678051,54429.532118390256,2,7,2,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,LUXURY
104923.41106120053,34974.47035373351,3,4,2,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,LUXURY
23994.672845447127,7998.224281815709,3,4,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,NIGHTLIFE
10908.916788980963,10908.916788980963,1,2,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,BUDGET
39656.72710114227,9914.181775285568,4,3,2,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,NIGHTLIFE
8279.26322882991,4139.631614414955,2,4,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,BUDGET
15499.711844612628,15499.711844612628,1,3,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,BUDGET
35296.53562792465,7059.30712558493,5,4,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,FAMILY
148875.2541253291,74437.62706266456,2,6,2,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,LUXURY
203779.79434714827,67926.59811571609,3,6,2,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,LUXURY
40836.990004538784,13612.330001512928,3,5,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,FAMILY
13952.449451520873,6976.224725760437,2,2,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,BUDGET
14195.604179614344,7097.802089807172,2,4,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,BUDGET
57424.986082573836,19141.662027524613,3,4,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,FAMILY
13529.345216392709,6764.672608196354,2,3,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,BUDGET
39792.040629345945,9948.010157336486,4,7,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,FAMILY
15049.992007771185,15049.992007771185,1,5,0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,CULTURAL
29306.031698298477,14653.015849149238,2,6,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,CULTURAL
11267.622256643594,11267.622256643594,1,3,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,BUDGET
40831.22528846586,10207.806322116465,4,4,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,ADVENTURE
160278.49237855474,53426.164126184914,3,5,2,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,LUXURY
147454.18532047933,73727.09266023966,2,7,2,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,LUXURY
36244.05906959929,18122.029534799643,2,4,0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,CULTURAL
55969.29297519687,9328.215495866145,6,7,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,FAMILY
34490.72348394365,17245.361741971825,2,5,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,NIGHTLIFE
12570.690279572258,6285.345139786129,2,4,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,BUDGET
33007.11713003926,5501.186188339877,6,5,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,FAMILY
31555.397556366628,7888.849389091657,4,5,2,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,NIGHTLIFE
65338.86084427229,10889.810140712048,6,5,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,FAMILY
152607.85771125834,76303.92885562917,2,3,2,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,LUXURY
174104.95055260087,174104.95055260087,1,6,2,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,LUXURY
73963.43299989191,12327.23883331532,6,4,2,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,FAMILY
12004.503333668263,6002.251666834131,2,4,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,BUDGET
225121.27331998904,225121.27331998904,1,7,2,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,LUXURY
65123.2485272052,16280.8121318013,4,7,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,FAMILY
26253.35083694835,8751.11694564945,3,4,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,ADVENTURE
8009.345190092172,4004.672595046086,2,2,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,BUDGET
237854.4405920031,118927.22029600156,2,4,2,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,LUXURY
120255.58952755062,60127.79476377531,2,6,2,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,LUXURY
56258.169183353006,11251.6338366706,5,6,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,FAMILY
19050.46880638176,19050.46880638176,1,2,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,BUDGET
49296.04196233516,16432.013987445054,3,4,2,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,NIGHTLIFE
35071.041422460825,11690.347140820275,3,7,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,FAMILY
14445.278501822573,7222.639250911287,2,4,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,BUDGET
58983.672453413186,29491.836226706593,2,4,2,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,NIGHTLIFE
103893.01175924229,51946.505879621145,2,3,2,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,LUXURY
59014.931085856835,19671.643695285613,3,4,2,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,NIGHTLIFE
144555.3588196803,72277.67940984014,2,3,2,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,LUXURY
206143.81681955923,206143.81681955923,1,7,2,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,LUXURY
38671.28308924752,12890.42769641584,3,4,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,NIGHTLIFE
53457.83154094788,13364.45788523697,4,8,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,ADVENTURE
193211.01823367891,193211.01823367891,1,4,2,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,LUXURY
93762.13513966698,93762.13513966698,1,4,2,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,LUXURY
