hotel_id,destination,budget_per_day,duration_days,travelers_count,price_per_night,rating,distance_from_center_km,destination_encoded,preference_encoded,category_encoded,popularity_score,price_fit_score,rating_score,distance_score,category_match_score,amenities_match_score,price_fit_ratio,relevance_label
18,Mysore,5000.0,3,4,11000,4.4,4.0,1,2,2,8.7,0.1591,0.88,0.6,1.0,0.8333,2.2,0.6361
18,Mysore,5000.0,3,6,11000,4.4,4.0,1,0,2,8.7,0.1591,0.88,0.6,0.0,0.8333,2.2,0.4943
18,Mysore,5000.0,3,6,11000,4.4,4.0,1,1,2,8.7,0.1591,0.88,0.6,0.5,0.8333,2.2,0.581
18,Mysore,5000.0,3,6,11000,4.4,4.0,1,2,2,8.7,0.1591,0.88,0.6,1.0,0.8333,2.2,0.664
18,Mysore,3750.0,4,1,11000,4.4,4.0,1,0,2,8.7,0.1193,0.88,0.6,0.0,0.8333,2.9333,0.544
18,Mysore,3750.0,4,1,11000,4.4,4.0,1,1,2,8.7,0.1193,0.88,0.6,0.5,0.8333,2.9333,0.5526
18,Mysore,3750.0,4,1,11000,4.4,4.0,1,2,2,8.7,0.1193,0.88,0.6,1.0,0.8333,2.9333,0.6518
18,Mysore,3750.0,4,2,11000,4.4,4.0,1,0,2,8.7,0.1193,0.88,0.6,0.0,0.8333,2.9333,0.5411
18,Mysore,3750.0,4,2,11000,4.4,4.0,1,1,2,8.7,0.1193,0.88,0.6,0.5,0.8333,2.9333,0.5785
18,Mysore,3750.0,4,2,11000,4.4,4.0,1,2,2,8.7,0.1193,0.88,0.6,1.0,0.8333,2.9333,0.6763
18,Mysore,3750.0,4,3,11000,4.4,4.0,1,0,2,8.7,0.1193,0.88,0.6,0.0,0.8333,2.9333,0.5083
18,Mysore,3750.0,4,3,11000,4.4,4.0,1,1,2,8.7,0.1193,0.88,0.6,0.5,0.8333,2.9333,0.5952
18,Mysore,3750.0,4,3,11000,4.4,4.0,1,2,2,8.7,0.1193,0.88,0.6,1.0,0.8333,2.9333,0.6556
18,Mysore,3750.0,4,4,11000,4.4,4.0,1,0,2,8.7,0.1193,0.88,0.6,0.0,0.8333,2.9333,0.5325
18,Mysore,3750.0,4,4,11000,4.4,4.0,1,1,2,8.7,0.1193,0.88,0.6,0.5,0.8333,2.9333,0.5411
18,Mysore,3750.0,4,4,11000,4.4,4.0,1,2,2,8.7,0.1193,0.88,0.6,1.0,0.8333,2.9333,0.6516
18,Mysore,3750.0,4,6,11000,4.4,4.0,1,0,2,8.7,0.1193,0.88,0.6,0.0,0.8333,2.9333,0.5214
18,Mysore,3750.0,4,6,11000,4.4,4.0,1,1,2,8.7,0.1193,0.88,0.6,0.5,0.8333,2.9333,0.6035
18,Mysore,3750.0,4,6,11000,4.4,4.0,1,2,2,8.7,0.1193,0.88,0.6,1.0,0.8333,2.9333,0.7073
18,Mysore,3000.0,5,1,11000,4.4,4.0,1,0,2,8.7,0.0955,0.88,0.6,0.0,0.8333,3.6667,0.4948
18,Mysore,3000.0,5,1,11000,4.4,4.0,1,1,2,8.7,0.0955,0.88,0.6,0.5,0.8333,3.6667,0.6259
18,Mysore,3000.0,5,1,11000,4.4,4.0,1,2,2,8.7,0.0955,0.88,0.6,1.0,0.8333,3.6667,0.6368
18,Mysore,3000.0,5,2,11000,4.4,4.0,1,0,2,8.7,0.0955,0.88,0.6,0.0,0.8333,3.6667,0.5464
18,Mysore,3000.0,5,2,11000,4.4,4.0,1,1,2,8.7,0.0955,0.88,0.6,0.5,0.8333,3.6667,0.6061
18,Mysore,3000.0,5,2,11000,4.4,4.0,1,2,2,8.7,0.0955,0.88,0.6,1.0,0.8333,3.6667,0.6291
18,Mysore,3000.0,5,3,11000,4.4,4.0,1,0,2,8.7,0.0955,0.88,0.6,0.0,0.8333,3.6667,0.5157
18,Mysore,3000.0,5,3,11000,4.4,4.0,1,1,2,8.7,0.0955,0.88,0.6,0.5,0.8333,3.6667,0.58
18,Mysore,3000.0,5,3,11000,4.4,4.0,1,2,2,8.7,0.0955,0.88,0.6,1.0,0.8333,3.6667,0.6753
18,Mysore,3000.0,5,4,11000,4.4,4.0,1,0,2,8.7,0.0955,0.88,0.6,0.0,0.8333,3.6667,0.4998
18,Mysore,3000.0,5,4,11000,4.4,4.0,1,1,2,8.7,0.0955,0.88,0.6,0.5,0.8333,3.6667,0.5723
18,Mysore,3000.0,5,4,11000,4.4,4.0,1,2,2,8.7,0.0955,0.88,0.6,1.0,0.8333,3.6667,0.6976
18,Mysore,3000.0,5,6,11000,4.4,4.0,1,0,2,8.7,0.0955,0.88,0.6,0.0,0.8333,3.6667,0.5036
18,Mysore,3000.0,5,6,11000,4.4,4.0,1,1,2,8.7,0.0955,0.88,0.6,0.5,0.8333,3.6667,0.6063
18,Mysore,3000.0,5,6,11000,4.4,4.0,1,2,2,8.7,0.0955,0.88,0.6,1.0,0.8333,3.6667,0.6498
18,Mysore,2142.8571428571427,7,1,11000,4.4,4.0,1,0,2,8.7,0.0682,0.88,0.6,0.0,0.8333,5.1333,0.5497
18,Mysore,2142.8571428571427,7,1,11000,4.4,4.0,1,1,2,8.7,0.0682,0.88,0.6,0.5,0.8333,5.1333,0.5544
18,Mysore,2142.8571428571427,7,1,11000,4.4,4.0,1,2,2,8.7,0.0682,0.88,0.6,1.0,0.8333,5.1333,0.6313
18,Mysore,2142.8571428571427,7,2,11000,4.4,4.0,1,0,2,8.7,0.0682,0.88,0.6,0.0,0.8333,5.1333,0.5454
18,Mysore,2142.8571428571427,7,2,11000,4.4,4.0,1,1,2,8.7,0.0682,0.88,0.6,0.5,0.8333,5.1333,0.5614
18,Mysore,2142.8571428571427,7,2,11000,4.4,4.0,1,2,2,8.7,0.0682,0.88,0.6,1.0,0.8333,5.1333,0.6977
18,Mysore,2142.8571428571427,7,3,11000,4.4,4.0,1,0,2,8.7,0.0682,0.88,0.6,0.0,0.8333,5.1333,0.5265
18,Mysore,2142.8571428571427,7,3,11000,4.4,4.0,1,1,2,8.7,0.0682,0.88,0.6,0.5,0.8333,5.1333,0.5701
18,Mysore,2142.8571428571427,7,3,11000,4.4,4.0,1,2,2,8.7,0.0682,0.88,0.6,1.0,0.8333,5.1333,0.5953
18,Mysore,2142.8571428571427,7,4,11000,4.4,4.0,1,0,2,8.7,0.0682,0.88,0.6,0.0,0.8333,5.1333,0.4991
18,Mysore,2142.8571428571427,7,4,11000,4.4,4.0,1,1,2,8.7,0.0682,0.88,0.6,0.5,0.8333,5.1333,0.5778
18,Mysore,2142.8571428571427,7,4,11000,4.4,4.0,1,2,2,8.7,0.0682,0.88,0.6,1.0,0.8333,5.1333,0.6847
18,Mysore,2142.8571428571427,7,6,11000,4.4,4.0,1,0,2,8.7,0.0682,0.88,0.6,0.0,0.8333,5.1333,0.5474
18,Mysore,2142.8571428571427,7,6,11000,4.4,4.0,1,1,2,8.7,0.0682,0.88,0.6,0.5,0.8333,5.1333,0.5542
18,Mysore,2142.8571428571427,7,6,11000,4.4,4.0,1,2,2,8.7,0.0682,0.88,0.6,1.0,0.8333,5.1333,0.6737
18,Mysore,12500.0,2,1,11000,4.4,4.0,1,0,2,8.7,0.3977,0.88,0.6,0.0,0.8333,0.88,0.6051
18,Mysore,12500.0,2,1,11000,4.4,4.0,1,1,2,8.7,0.3977,0.88,0.6,0.5,0.8333,0.88,0.6893
18,Mysore,12500.0,2,1,11000,4.4,4.0,1,2,2,8.7,0.3977,0.88,0.6,1.0,0.8333,0.88,0.7471
18,Mysore,12500.0,2,2,11000,4.4,4.0,1,0,2,8.7,0.3977,0.88,0.6,0.0,0.8333,0.88,0.5238
18,Mysore,12500.0,2,2,11000,4.4,4.0,1,1,2,8.7,0.3977,0.88,0.6,0.5,0.8333,0.88,0.6524
18,Mysore,12500.0,2,2,11000,4.4,4.0,1,2,2,8.7,0.3977,0.88,0.6,1.0,0.8333,0.88,0.6974
18,Mysore,12500.0,2,3,11000,4.4,4.0,1,0,2,8.7,0.3977,0.88,0.6,0.0,0.8333,0.88,0.576
18,Mysore,12500.0,2,3,11000,4.4,4.0,1,1,2,8.7,0.3977,0.88,0.6,0.5,0.8333,0.88,0.6865
18,Mysore,12500.0,2,3,11000,4.4,4.0,1,2,2,8.7,0.3977,0.88,0.6,1.0,0.8333,0.88,0.7413
18,Mysore,12500.0,2,4,11000,4.4,4.0,1,0,2,8.7,0.3977,0.88,0.6,0.0,0.8333,0.88,0.6165
18,Mysore,12500.0,2,4,11000,4.4,4.0,1,1,2,8.7,0.3977,0.88,0.6,0.5,0.8333,0.88,0.6674
18,Mysore,12500.0,2,4,11000,4.4,4.0,1,2,2,8.7,0.3977,0.88,0.6,1.0,0.8333,0.88,0.6931
18,Mysore,12500.0,2,6,11000,4.4,4.0,1,0,2,8.7,0.3977,0.88,0.6,0.0,0.8333,0.88,0.5065
18,Mysore,12500.0,2,6,11000,4.4,4.0,1,1,2,8.7,0.3977,0.88,0.6,0.5,0.8333,0.88,0.6616
18,Mysore,12500.0,2,6,11000,4.4,4.0,1,2,2,8.7,0.3977,0.88,0.6,1.0,0.8333,0.88,0.7257
18,Mysore,8333.333333333334,3,1,11000,4.4,4.0,1,0,2,8.7,0.2652,0.88,0.6,0.0,0.8333,1.32,0.5196
18,Mysore,8333.333333333334,3,1,11000,4.4,4.0,1,1,2,8.7,0.2652,0.88,0.6,0.5,0.8333,1.32,0.5729
18,Mysore,8333.333333333334,3,1,11000,4.4,4.0,1,2,2,8.7,0.2652,0.88,0.6,1.0,0.8333,1.32,0.6769
18,Mysore,8333.333333333334,3,2,11000,4.4,4.0,1,0,2,8.7,0.2652,0.88,0.6,0.0,0.8333,1.32,0.5431
18,Mysore,8333.333333333334,3,2,11000,4.4,4.0,1,1,2,8.7,0.2652,0.88,0.6,0.5,0.8333,1.32,0.6439
18,Mysore,8333.333333333334,3,2,11000,4.4,4.0,1,2,2,8.7,0.2652,0.88,0.6,1.0,0.8333,1.32,0.7046
18,Mysore,8333.333333333334,3,3,11000,4.4,4.0,1,0,2,8.7,0.2652,0.88,0.6,0.0,0.8333,1.32,0.5972
18,Mysore,8333.333333333334,3,3,11000,4.4,4.0,1,1,2,8.7,0.2652,0.88,0.6,0.5,0.8333,1.32,0.5929
18,Mysore,8333.333333333334,3,3,11000,4.4,4.0,1,2,2,8.7,0.2652,0.88,0.6,1.0,0.8333,1.32,0.7254
18,Mysore,8333.333333333334,3,4,11000,4.4,4.0,1,0,2,8.7,0.2652,0.88,0.6,0.0,0.8333,1.32,0.5504
18,Mysore,8333.333333333334,3,4,11000,4.4,4.0,1,1,2,8.7,0.2652,0.88,0.6,0.5,0.8333,1.32,0.6448
18,Mysore,8333.333333333334,3,4,11000,4.4,4.0,1,2,2,8.7,0.2652,0.88,0.6,1.0,0.8333,1.32,0.6859
18,Mysore,8333.333333333334,3,6,11000,4.4,4.0,1,0,2,8.7,0.2652,0.88,0.6,0.0,0.8333,1.32,0.5811
18,Mysore,8333.333333333334,3,6,11000,4.4,4.0,1,1,2,8.7,0.2652,0.88,0.6,0.5,0.8333,1.32,0.6328
18,Mysore,8333.333333333334,3,6,11000,4.4,4.0,1,2,2,8.7,0.2652,0.88,0.6,1.0,0.8333,1.32,0.6786
18,Mysore,6250.0,4,1,11000,4.4,4.0,1,0,2,8.7,0.1989,0.88,0.6,0.0,0.8333,1.76,0.532
18,Mysore,6250.0,4,1,11000,4.4,4.0,1,1,2,8.7,0.1989,0.88,0.6,0.5,0.8333,1.76,0.6002
18,Mysore,6250.0,4,1,11000,4.4,4.0,1,2,2,8.7,0.1989,0.88,0.6,1.0,0.8333,1.76,0.6971
18,Mysore,6250.0,4,2,11000,4.4,4.0,1,0,2,8.7,0.1989,0.88,0.6,0.0,0.8333,1.76,0.497
18,Mysore,6250.0,4,2,11000,4.4,4.0,1,1,2,8.7,0.1989,0.88,0.6,0.5,0.8333,1.76,0.6065
18,Mysore,6250.0,4,2,11000,4.4,4.0,1,2,2,8.7,0.1989,0.88,0.6,1.0,0.8333,1.76,0.6942
18,Mysore,6250.0,4,3,11000,4.4,4.0,1,0,2,8.7,0.1989,0.88,0.6,0.0,0.8333,1.76,0.5334
18,Mysore,6250.0,4,3,11000,4.4,4.0,1,1,2,8.7,0.1989,0.88,0.6,0.5,0.8333,1.76,0.6478
18,Mysore,6250.0,4,3,11000,4.4,4.0,1,2,2,8.7,0.1989,0.88,0.6,1.0,0.8333,1.76,0.7056
18,Mysore,6250.0,4,4,11000,4.4,4.0,1,0,2,8.7,0.1989,0.88,0.6,0.0,0.8333,1.76,0.5322
18,Mysore,6250.0,4,4,11000,4.4,4.0,1,1,2,8.7,0.1989,0.88,0.6,0.5,0.8333,1.76,0.6139
18,Mysore,6250.0,4,4,11000,4.4,4.0,1,2,2,8.7,0.1989,0.88,0.6,1.0,0.8333,1.76,0.6913
18,Mysore,6250.0,4,6,11000,4.4,4.0,1,0,2,8.7,0.1989,0.88,0.6,0.0,0.8333,1.76,0.5445
18,Mysore,6250.0,4,6,11000,4.4,4.0,1,1,2,8.7,0.1989,0.88,0.6,0.5,0.8333,1.76,0.5526
18,Mysore,6250.0,4,6,11000,4.4,4.0,1,2,2,8.7,0.1989,0.88,0.6,1.0,0.8333,1.76,0.6733
18,Mysore,5000.0,5,1,11000,4.4,4.0,1,0,2,8.7,0.1591,0.88,0.6,0.0,0.8333,2.2,0.4779
18,Mysore,5000.0,5,1,11000,4.4,4.0,1,1,2,8.7,0.1591,0.88,0.6,0.5,0.8333,2.2,0.6358
18,Mysore,5000.0,5,1,11000,4.4,4.0,1,2,2,8.7,0.1591,0.88,0.6,1.0,0.8333,2.2,0.6706
18,Mysore,5000.0,5,2,11000,4.4,4.0,1,0,2,8.7,0.1591,0.88,0.6,0.0,0.8333,2.2,0.5166
18,Mysore,5000.0,5,2,11000,4.4,4.0,1,1,2,8.7,0.1591,0.88,0.6,0.5,0.8333,2.2,0.6243
18,Mysore,5000.0,5,2,11000,4.4,4.0,1,2,2,8.7,0.1591,0.88,0.6,1.0,0.8333,2.2,0.6851
18,Mysore,5000.0,5,3,11000,4.4,4.0,1,0,2,8.7,0.1591,0.88,0.6,0.0,0.8333,2.2,0.4886
18,Mysore,5000.0,5,3,11000,4.4,4.0,1,1,2,8.7,0.1591,0.88,0.6,0.5,0.8333,2.2,0.5953
18,Mysore,5000.0,5,3,11000,4.4,4.0,1,2,2,8.7,0.1591,0.88,0.6,1.0,0.8333,2.2,0.6624
18,Mysore,5000.0,5,4,11000,4.4,4.0,1,0,2,8.7,0.1591,0.88,0.6,0.0,0.8333,2.2,0.4701
18,Mysore,5000.0,5,4,11000,4.4,4.0,1,1,2,8.7,0.1591,0.88,0.6,0.5,0.8333,2.2,0.5767
18,Mysore,5000.0,5,4,11000,4.4,4.0,1,2,2,8.7,0.1591,0.88,0.6,1.0,0.8333,2.2,0.6669
18,Mysore,5000.0,5,6,11000,4.4,4.0,1,0,2,8.7,0.1591,0.88,0.6,0.0,0.8333,2.2,0.519
18,Mysore,5000.0,5,6,11000,4.4,4.0,1,1,2,8.7,0.1591,0.88,0.6,0.5,0.8333,2.2,0.553
18,Mysore,5000.0,5,6,11000,4.4,4.0,1,2,2,8.7,0.1591,0.88,0.6,1.0,0.8333,2.2,0.707
18,Mysore,3571.4285714285716,7,1,11000,4.4,4.0,1,0,2,8.7,0.1136,0.88,0.6,0.0,0.8333,3.08,0.508
18,Mysore,3571.4285714285716,7,1,11000,4.4,4.0,1,1,2,8.7,0.1136,0.88,0.6,0.5,0.8333,3.08,0.5872
18,Mysore,3571.4285714285716,7,1,11000,4.4,4.0,1,2,2,8.7,0.1136,0.88,0.6,1.0,0.8333,3.08,0.6731
18,Mysore,3571.4285714285716,7,2,11000,4.4,4.0,1,0,2,8.7,0.1136,0.88,0.6,0.0,0.8333,3.08,0.4874
18,Mysore,3571.4285714285716,7,2,11000,4.4,4.0,1,1,2,8.7,0.1136,0.88,0.6,0.5,0.8333,3.08,0.5998
18,Mysore,3571.4285714285716,7,2,11000,4.4,4.0,1,2,2,8.7,0.1136,0.88,0.6,1.0,0.8333,3.08,0.6501
18,Mysore,3571.4285714285716,7,3,11000,4.4,4.0,1,0,2,8.7,0.1136,0.88,0.6,0.0,0.8333,3.08,0.4842
18,Mysore,3571.4285714285716,7,3,11000,4.4,4.0,1,1,2,8.7,0.1136,0.88,0.6,0.5,0.8333,3.08,0.6033
18,Mysore,3571.4285714285716,7,3,11000,4.4,4.0,1,2,2,8.7,0.1136,0.88,0.6,1.0,0.8333,3.08,0.7058
18,Mysore,3571.4285714285716,7,4,11000,4.4,4.0,1,0,2,8.7,0.1136,0.88,0.6,0.0,0.8333,3.08,0.5328
18,Mysore,3571.4285714285716,7,4,11000,4.4,4.0,1,1,2,8.7,0.1136,0.88,0.6,0.5,0.8333,3.08,0.6138
18,Mysore,3571.4285714285716,7,4,11000,4.4,4.0,1,2,2,8.7,0.1136,0.88,0.6,1.0,0.8333,3.08,0.6455
18,Mysore,3571.4285714285716,7,6,11000,4.4,4.0,1,0,2,8.7,0.1136,0.88,0.6,0.0,0.8333,3.08,0.4631
18,Mysore,3571.4285714285716,7,6,11000,4.4,4.0,1,1,2,8.7,0.1136,0.88,0.6,0.5,0.8333,3.08,0.6308
18,Mysore,3571.4285714285716,7,6,11000,4.4,4.0,1,2,2,8.7,0.1136,0.88,0.6,1.0,0.8333,3.08,0.7227
18,Mysore,20000.0,2,1,11000,4.4,4.0,1,0,2,8.7,0.6364,0.88,0.6,0.0,0.8333,0.55,0.688
18,Mysore,20000.0,2,1,11000,4.4,4.0,1,1,2,8.7,0.6364,0.88,0.6,0.5,0.8333,0.55,0.7067
18,Mysore,20000.0,2,1,11000,4.4,4.0,1,2,2,8.7,0.6364,0.88,0.6,1.0,0.8333,0.55,0.7571
18,Mysore,20000.0,2,2,11000,4.4,4.0,1,0,2,8.7,0.6364,0.88,0.6,0.0,0.8333,0.55,0.6098
18,Mysore,20000.0,2,2,11000,4.4,4.0,1,1,2,8.7,0.6364,0.88,0.6,0.5,0.8333,0.55,0.6662
18,Mysore,20000.0,2,2,11000,4.4,4.0,1,2,2,8.7,0.6364,0.88,0.6,1.0,0.8333,0.55,0.7885
18,Mysore,20000.0,2,3,11000,4.4,4.0,1,0,2,8.7,0.6364,0.88,0.6,0.0,0.8333,0.55,0.6899
18,Mysore,20000.0,2,3,11000,4.4,4.0,1,1,2,8.7,0.6364,0.88,0.6,0.5,0.8333,0.55,0.7125
18,Mysore,20000.0,2,3,11000,4.4,4.0,1,2,2,8.7,0.6364,0.88,0.6,1.0,0.8333,0.55,0.8008
18,Mysore,20000.0,2,4,11000,4.4,4.0,1,0,2,8.7,0.6364,0.88,0.6,0.0,0.8333,0.55,0.683
18,Mysore,20000.0,2,4,11000,4.4,4.0,1,1,2,8.7,0.6364,0.88,0.6,0.5,0.8333,0.55,0.7046
18,Mysore,20000.0,2,4,11000,4.4,4.0,1,2,2,8.7,0.6364,0.88,0.6,1.0,0.8333,0.55,0.8528
18,Mysore,20000.0,2,6,11000,4.4,4.0,1,0,2,8.7,0.6364,0.88,0.6,0.0,0.8333,0.55,0.7015
18,Mysore,20000.0,2,6,11000,4.4,4.0,1,1,2,8.7,0.6364,0.88,0.6,0.5,0.8333,0.55,0.7128
18,Mysore,20000.0,2,6,11000,4.4,4.0,1,2,2,8.7,0.6364,0.88,0.6,1.0,0.8333,0.55,0.7744
18,Mysore,13333.333333333334,3,1,11000,4.4,4.0,1,0,2,8.7,0.4242,0.88,0.6,0.0,0.8333,0.825,0.6096
18,Mysore,13333.333333333334,3,1,11000,4.4,4.0,1,1,2,8.7,0.4242,0.88,0.6,0.5,0.8333,0.825,0.6533
18,Mysore,13333.333333333334,3,1,11000,4.4,4.0,1,2,2,8.7,0.4242,0.88,0.6,1.0,0.8333,0.825,0.704
18,Mysore,13333.333333333334,3,2,11000,4.4,4.0,1,0,2,8.7,0.4242,0.88,0.6,0.0,0.8333,0.825,0.6272
18,Mysore,13333.333333333334,3,2,11000,4.4,4.0,1,1,2,8.7,0.4242,0.88,0.6,0.5,0.8333,0.825,0.7002
18,Mysore,13333.333333333334,3,2,11000,4.4,4.0,1,2,2,8.7,0.4242,0.88,0.6,1.0,0.8333,0.825,0.7434
18,Mysore,13333.333333333334,3,3,11000,4.4,4.0,1,0,2,8.7,0.4242,0.88,0.6,0.0,0.8333,0.825,0.5508
18,Mysore,13333.333333333334,3,3,11000,4.4,4.0,1,1,2,8.7,0.4242,0.88,0.6,0.5,0.8333,0.825,0.6268
18,Mysore,13333.333333333334,3,3,11000,4.4,4.0,1,2,2,8.7,0.4242,0.88,0.6,1.0,0.8333,0.825,0.7419
18,Mysore,13333.333333333334,3,4,11000,4.4,4.0,1,0,2,8.7,0.4242,0.88,0.6,0.0,0.8333,0.825,0.5737
18,Mysore,13333.333333333334,3,4,11000,4.4,4.0,1,1,2,8.7,0.4242,0.88,0.6,0.5,0.8333,0.825,0.6535
18,Mysore,13333.333333333334,3,4,11000,4.4,4.0,1,2,2,8.7,0.4242,0.88,0.6,1.0,0.8333,0.825,0.7694
18,Mysore,13333.333333333334,3,6,11000,4.4,4.0,1,0,2,8.7,0.4242,0.88,0.6,0.0,0.8333,0.825,0.6107
18,Mysore,13333.333333333334,3,6,11000,4.4,4.0,1,1,2,8.7,0.4242,0.88,0.6,0.5,0.8333,0.825,0.7051
18,Mysore,13333.333333333334,3,6,11000,4.4,4.0,1,2,2,8.7,0.4242,0.88,0.6,1.0,0.8333,0.825,0.709
18,Mysore,10000.0,4,1,11000,4.4,4.0,1,0,2,8.7,0.3182,0.88,0.6,0.0,0.8333,1.1,0.5519
18,Mysore,10000.0,4,1,11000,4.4,4.0,1,1,2,8.7,0.3182,0.88,0.6,0.5,0.8333,1.1,0.66
18,Mysore,10000.0,4,1,11000,4.4,4.0,1,2,2,8.7,0.3182,0.88,0.6,1.0,0.8333,1.1,0.7257
18,Mysore,10000.0,4,2,11000,4.4,4.0,1,0,2,8.7,0.3182,0.88,0.6,0.0,0.8333,1.1,0.6082
18,Mysore,10000.0,4,2,11000,4.4,4.0,1,1,2,8.7,0.3182,0.88,0.6,0.5,0.8333,1.1,0.6498
18,Mysore,10000.0,4,2,11000,4.4,4.0,1,2,2,8.7,0.3182,0.88,0.6,1.0,0.8333,1.1,0.7677
18,Mysore,10000.0,4,3,11000,4.4,4.0,1,0,2,8.7,0.3182,0.88,0.6,0.0,0.8333,1.1,0.5784
18,Mysore,10000.0,4,3,11000,4.4,4.0,1,1,2,8.7,0.3182,0.88,0.6,0.5,0.8333,1.1,0.6691
18,Mysore,10000.0,4,3,11000,4.4,4.0,1,2,2,8.7,0.3182,0.88,0.6,1.0,0.8333,1.1,0.7025
18,Mysore,10000.0,4,4,11000,4.4,4.0,1,0,2,8.7,0.3182,0.88,0.6,0.0,0.8333,1.1,0.5626
18,Mysore,10000.0,4,4,11000,4.4,4.0,1,1,2,8.7,0.3182,0.88,0.6,0.5,0.8333,1.1,0.6645
18,Mysore,10000.0,4,4,11000,4.4,4.0,1,2,2,8.7,0.3182,0.88,0.6,1.0,0.8333,1.1,0.7606
18,Mysore,10000.0,4,6,11000,4.4,4.0,1,0,2,8.7,0.3182,0.88,0.6,0.0,0.8333,1.1,0.5841
18,Mysore,10000.0,4,6,11000,4.4,4.0,1,1,2,8.7,0.3182,0.88,0.6,0.5,0.8333,1.1,0.6347
18,Mysore,10000.0,4,6,11000,4.4,4.0,1,2,2,8.7,0.3182,0.88,0.6,1.0,0.8333,1.1,0.7535
18,Mysore,8000.0,5,1,11000,4.4,4.0,1,0,2,8.7,0.2545,0.88,0.6,0.0,0.8333,1.375,0.4805
18,Mysore,8000.0,5,1,11000,4.4,4.0,1,1,2,8.7,0.2545,0.88,0.6,0.5,0.8333,1.375,0.5786
18,Mysore,8000.0,5,1,11000,4.4,4.0,1,2,2,8.7,0.2545,0.88,0.6,1.0,0.8333,1.375,0.7168
18,Mysore,8000.0,5,2,11000,4.4,4.0,1,0,2,8.7,0.2545,0.88,0.6,0.0,0.8333,1.375,0.5467
18,Mysore,8000.0,5,2,11000,4.4,4.0,1,1,2,8.7,0.2545,0.88,0.6,0.5,0.8333,1.375,0.6395
18,Mysore,8000.0,5,2,11000,4.4,4.0,1,2,2,8.7,0.2545,0.88,0.6,1.0,0.8333,1.375,0.6982
18,Mysore,8000.0,5,3,11000,4.4,4.0,1,0,2,8.7,0.2545,0.88,0.6,0.0,0.8333,1.375,0.5634
18,Mysore,8000.0,5,3,11000,4.4,4.0,1,1,2,8.7,0.2545,0.88,0.6,0.5,0.8333,1.375,0.5969
18,Mysore,8000.0,5,3,11000,4.4,4.0,1,2,2,8.7,0.2545,0.88,0.6,1.0,0.8333,1.375,0.7134
18,Mysore,8000.0,5,4,11000,4.4,4.0,1,0,2,8.7,0.2545,0.88,0.6,0.0,0.8333,1.375,0.5761
18,Mysore,8000.0,5,4,11000,4.4,4.0,1,1,2,8.7,0.2545,0.88,0.6,0.5,0.8333,1.375,0.6579
18,Mysore,8000.0,5,4,11000,4.4,4.0,1,2,2,8.7,0.2545,0.88,0.6,1.0,0.8333,1.375,0.7567
18,Mysore,8000.0,5,6,11000,4.4,4.0,1,0,2,8.7,0.2545,0.88,0.6,0.0,0.8333,1.375,0.5536
18,Mysore,8000.0,5,6,11000,4.4,4.0,1,1,2,8.7,0.2545,0.88,0.6,0.5,0.8333,1.375,0.6295
18,Mysore,8000.0,5,6,11000,4.4,4.0,1,2,2,8.7,0.2545,0.88,0.6,1.0,0.8333,1.375,0.6506
18,Mysore,5714.285714285715,7,1,11000,4.4,4.0,1,0,2,8.7,0.1818,0.88,0.6,0.0,0.8333,1.925,0.5122
18,Mysore,5714.285714285715,7,1,11000,4.4,4.0,1,1,2,8.7,0.1818,0.88,0.6,0.5,0.8333,1.925,0.5973
18,Mysore,5714.285714285715,7,1,11000,4.4,4.0,1,2,2,8.7,0.1818,0.88,0.6,1.0,0.8333,1.925,0.7096
18,Mysore,5714.285714285715,7,2,11000,4.4,4.0,1,0,2,8.7,0.1818,0.88,0.6,0.0,0.8333,1.925,0.5098
18,Mysore,5714.285714285715,7,2,11000,4.4,4.0,1,1,2,8.7,0.1818,0.88,0.6,0.5,0.8333,1.925,0.627
18,Mysore,5714.285714285715,7,2,11000,4.4,4.0,1,2,2,8.7,0.1818,0.88,0.6,1.0,0.8333,1.925,0.6781
18,Mysore,5714.285714285715,7,3,11000,4.4,4.0,1,0,2,8.7,0.1818,0.88,0.6,0.0,0.8333,1.925,0.5228
18,Mysore,5714.285714285715,7,3,11000,4.4,4.0,1,1,2,8.7,0.1818,0.88,0.6,0.5,0.8333,1.925,0.6106
18,Mysore,5714.285714285715,7,3,11000,4.4,4.0,1,2,2,8.7,0.1818,0.88,0.6,1.0,0.8333,1.925,0.6664
18,Mysore,5714.285714285715,7,4,11000,4.4,4.0,1,0,2,8.7,0.1818,0.88,0.6,0.0,0.8333,1.925,0.5153
18,Mysore,5714.285714285715,7,4,11000,4.4,4.0,1,1,2,8.7,0.1818,0.88,0.6,0.5,0.8333,1.925,0.552
18,Mysore,5714.285714285715,7,4,11000,4.4,4.0,1,2,2,8.7,0.1818,0.88,0.6,1.0,0.8333,1.925,0.6707
18,Mysore,5714.285714285715,7,6,11000,4.4,4.0,1,0,2,8.7,0.1818,0.88,0.6,0.0,0.8333,1.925,0.5137
18,Mysore,5714.285714285715,7,6,11000,4.4,4.0,1,1,2,8.7,0.1818,0.88,0.6,0.5,0.8333,1.925,0.5876
18,Mysore,5714.285714285715,7,6,11000,4.4,4.0,1,2,2,8.7,0.1818,0.88,0.6,1.0,0.8333,1.925,0.6906
18,Mysore,30000.0,2,1,11000,4.4,4.0,1,0,2,8.7,0.9545,0.88,0.6,0.0,0.8333,0.3667,0.7411
